"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-East-Central-Tahitic",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-East-Central-Tahitic",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-East-Central-Tahitic",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-East-Central-Tahitic",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-East-Central-Tahitic",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-East-Central-Tahitic",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-East-Central-Tahitic",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-East-Central-Tahitic",1
"Austronesian-MalayoPolynesian-BaliSasakSumbawa",1
"Austronesian-MalayoPolynesian-Celebic-Eastern-SaluanBanggai-Eastern",1
"Austronesian-MalayoPolynesian-Philippine-GreaterCentralPhilippine-Palawanic",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-SouthNewIrelandNorthwestSolomonic-PivaBanoni",1
"Austronesian-MalayoPolynesian-Philippine-Sangiric-Southern",1
"Austronesian-MalayoPolynesian-NorthwestSumatraBarrierIslands",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-NgeroVitiaz-Vitiaz-Bel",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-CentralMaluku-East-BandaGeser-GeserGorom",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-SoutheastSolomonic-GelaGuadalcanal-Guadalcanal",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-SouthHalmaheraWestNewGuinea-SouthHalmahera-EastMakianGane",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-EastFijian",1
"Austronesian-MalayoPolynesian-Philippine-GreaterCentralPhilippine-GorontaloMongondow-Gorontalic",1
"Austronesian-MalayoPolynesian-Philippine-GreaterCentralPhilippine-SouthMangyan-Hanunoo",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-BimaSumba",1
"Austronesian-MalayoPolynesian-NorthBorneo-NorthSarawakan-Bintulu",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-CentralMaluku-East-Seram-Bobot",1
"Austronesian-MalayoPolynesian-Celebic-Eastern-Southeastern-MunaButon-TukangbesiBonerate",1
"Austronesian-MalayoPolynesian-Chamorro",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-NewCaledonian-Southern-South-XaracuuXaragure",1
"Austronesian-MalayoPolynesian-Javanese",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-SouthNewIrelandNorthwestSolomonic-SantaIsabel-Central",1
"Austronesian-MalayoPolynesian-NorthBorneo-NorthSarawakan-Dayic-Murutic-Murut",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-Schouten-KairiruManam-Manam",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-SouthHalmaheraWestNewGuinea-WestNewGuinea-CenderawasihBay-Mor",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-NorthandCentralVanuatu-NortheastVanuatuBanksIslands-EastVanuatu",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-PapuanTip-Peripheral-CentralPapuan-SinagoroKeapara",1
"Austronesian-MalayoPolynesian-Celebic-Eastern-Southeastern-MunaButon-NuclearMunaButon-Munan-Munic-Western",1
"Austronesian-MalayoPolynesian-MalayoChamic-Malayic-Ibanic",1
"Austronesian-MalayoPolynesian-Philippine-GreaterCentralPhilippine-GorontaloMongondow-Gorontalic",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-Schouten-KairiruManam-Kairiru",1
"Austronesian-MalayoPolynesian-Philippine-NorthernLuzon-MesoCordilleran-SouthCentralCordilleran-SouthernCordilleran-Ilongot",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-BimaSumba",1
"Austronesian-MalayoPolynesian-Philippine-CentralLuzon-Pampangan",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-Timor-FloresLembata",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-Timor-ExtraRamelaic-North-Wetar",1
"Austronesian-MalayoPolynesian-Philippine-NorthernLuzon-MesoCordilleran-SouthCentralCordilleran-CentralCordilleran-NorthCentralCordilleran-NuclearCordilleran-BontokKankanay-Bontok",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-SoutheastSolomonic-GelaGuadalcanal-Bughotu",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-Schouten-Siau",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-SouthHalmaheraWestNewGuinea-WestNewGuinea-CenderawasihBay-Yapen-CentralWestern",1
"Austronesian-MalayoPolynesian-Celebic-Eastern-Southeastern-BungkuTolaki-Eastern-EastCoast",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-Timor-ExtraRamelaic-West",1
"Austronesian-MalayoPolynesian-Philippine-GreaterCentralPhilippine-CentralPhilippine-Bisayan-West-Aklan",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-SouthNewIrelandNorthwestSolomonic-Choiseul",1
"Austronesian-MalayoPolynesian-NorthBorneo-NorthSarawakan-BerawanLowerBaram-Berawan",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-SouthHalmaheraWestNewGuinea-WestNewGuinea-CenderawasihBay-RajaAmpat",1
"Austronesian-MalayoPolynesian-Philippine-GreaterCentralPhilippine-CentralPhilippine-Bikol-Coastal-Naga",1
"Austronesian-MalayoPolynesian-SouthSulawesi-Bugis",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-SouthHalmaheraWestNewGuinea-SouthHalmahera-Southeast",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-CentralMaluku-Buru",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-PapuanTip-Nuclear-NorthPapuanMainlandDEntrecasteaux-Bwaidoga",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-CentralMaluku-East-Seram-Nunusaku-PiruBay-East-SeramStraits-Ambon",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-SouthNewIrelandNorthwestSolomonic-NewGeorgia-West",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-SouthHalmaheraWestNewGuinea-SouthHalmahera",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-NgeroVitiaz-Vitiaz-SouthwestNewBritain-ArawePasismanua-Pasismanua",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-SarmiJayapuraBay-JayapuraBay",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-SoutheastMaluku-KeiTanimbar-KeiFordata",1
"Austronesian-MalayoPolynesian-NorthBorneo-NorthSarawakan-Dayic-Kelabitic",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-Timor-Ramelaic-West",1
"Austronesian-MalayoPolynesian-NorthBorneo-NorthSarawakan-KayanKenyah-Kenyah",1
"Austronesian-MalayoPolynesian-MalayoChamic-Malayic-Malay",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-SamoicOutlier-Ellicean",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-Micronesian-MicronesianProper-Kusaiean",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-SoutheastSolomonic-MalaitaSanCristobal-Malaita-Northern",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-NgeroVitiaz-Vitiaz-SouthwestNewBritain-Bibling",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-SoutheastSolomonic-MalaitaSanCristobal-Malaita-Northern",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-AdmiraltyIslands-Eastern-Manus-East",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-Timor-ExtraRamelaic-East-LuangKisar-Luang",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-AdmiraltyIslands-Eastern-Manus-West",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-AdmiraltyIslands-Eastern-Manus-West",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-AdmiraltyIslands-Eastern-Manus-MokorengLoniu",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-AdmiraltyIslands-Eastern-SoutheastIslands",1
"Austronesian-MalayoPolynesian-Madurese",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-NewCaledonian-Northern-ExtremeNorthern",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-Yapese",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-SoutheastMaluku-KeiTanimbar-Yamdena",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-StMatthias",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-CentralMaluku-East-Seram-Nunusaku-ThreeRivers-Amalumute-NorthwestSeram-UlatInai",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-SouthNewIrelandNorthwestSolomonic-MonoUruava",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-NgeroVitiaz-Vitiaz-KilengeMaleu",1
"Austronesian-MalayoPolynesian-SouthSulawesi-Bugis-Tamanic",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-BimaSumba",1
"Austronesian-MalayoPolynesian-Philippine-GreaterCentralPhilippine-Danao-MaranaoIranon",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-SouthNewIrelandNorthwestSolomonic-NewGeorgia-East",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-CentralMaluku-East-Seram-Masiwang",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-PapuanTip-Peripheral-CentralPapuan-WestCentralPapuan-Nuclear",1
"Austronesian-MalayoPolynesian-NorthBorneo-MelanauKajang-Melanau",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-NgeroVitiaz-Vitiaz-Mengen",1
"Austronesian-MalayoPolynesian-GreaterBarito-East-Malagasy",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-SouthHalmaheraWestNewGuinea-WestNewGuinea-CenderawasihBay-RajaAmpat",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-PapuanTip-Peripheral-KilivilaLouisiades-Misima",1
"Austronesian-MalayoPolynesian-Moklen",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-AdmiraltyIslands-Eastern-SoutheastIslands",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-Micronesian-Nauruan",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-SouthNewIrelandNorthwestSolomonic-NehanNorthBougainville-Nehan",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-LoyaltyIslands",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-BimaSumba",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-Aru",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-SoutheastSolomonic-GelaGuadalcanal-Gela",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-NorthandCentralVanuatu-NortheastVanuatuBanksIslands-CentralVanuatu",1
"Austronesian-MalayoPolynesian-NorthwestSumatraBarrierIslands-Nias",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-SouthNewIrelandNorthwestSolomonic-NehanNorthBougainville-Nehan",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-SouthHalmaheraWestNewGuinea-WestNewGuinea-CenderawasihBay-Biakic",1
"Austronesian-MalayoPolynesian-MalayoChamic-Malayic-Malay",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-NorthandCentralVanuatu-NortheastVanuatuBanksIslands-EastVanuatu",1
"Austronesian-MalayoPolynesian-Palauan",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-CentralMaluku-East-Seram-Nunusaku-PiruBay-East-SeramStraits-Solehua",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-NorthandCentralVanuatu-NortheastVanuatuBanksIslands-EastVanuatu",1
"Austronesian-MalayoPolynesian-Celebic-Eastern-Southeastern-MunaButon-TukangbesiBonerate",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-NorthandCentralVanuatu-NortheastVanuatuBanksIslands-EastVanuatu",1
"Austronesian-MalayoPolynesian-Rejang",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-Timor-ExtraRamelaic-West",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-WestFijianRotuman-Rotuman",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-SouthNewIrelandNorthwestSolomonic-NewGeorgia-West",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-SamoicOutlier-Samoan",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-BimaSumba",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-NorthandCentralVanuatu-NortheastVanuatuBanksIslands-EastVanuatu",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-AdmiraltyIslands-Western",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-SoutheastMaluku-Southern",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-NgeroVitiaz-Vitiaz-SouthwestNewBritain-ArawePasismanua-Pasismanua",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-Timor-FloresLembata",1
"Austronesian-MalayoPolynesian-LandDayak-Bidayuh-Core-Western",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-SarmiJayapuraBay-Sarmi",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-CentralMaluku-Sula-Taliabo",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-Tabar",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-SouthNewIrelandNorthwestSolomonic",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-SarmiJayapuraBay-Sarmi",1
"Austronesian-MalayoPolynesian-Philippine-Bilic-Tboli",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-LavongaiNalik",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Tongic",1
"Austronesian-MalayoPolynesian-Philippine-Minahasan-North",1
"Austronesian-Tsouic-Tsou",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-NewIreland-SouthNewIrelandNorthwestSolomonic-Choiseul",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-MesoMelanesian-BaliVitu",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-HuonGulf-Markham-Lower-Wampar",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-SouthHalmaheraWestNewGuinea-WestNewGuinea-CenderawasihBay-Waropen",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-CentralMaluku-East-BandaGeser-GeserGorom",1
"Austronesian-MalayoPolynesian-Philippine-GreaterCentralPhilippine-Manobo-Central-West",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-SouthHalmaheraWestNewGuinea-WestNewGuinea-CenderawasihBay-Yapen-CentralWestern",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-Schouten-KairiruManam-Manam",1
"Austronesian-MalayoPolynesian-Celebic-Eastern-Southeastern-MunaButon-NuclearMunaButon-Munan-Munic-Western",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-AdmiraltyIslands-Western",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-SouthVanuatu-Aneityum",1
"Austronesian-MalayoPolynesian-MalayoChamic-Malayic-Malay",1
"Austronesian-MalayoPolynesian-NorthBorneo-NorthSarawakan-BerawanLowerBaram-LowerBaram-Central-A",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-SamoicOutlier-Pukapuka",1
"Austronesian-MalayoPolynesian-Philippine-GreaterCentralPhilippine-CentralPhilippine-Bisayan-Cebuan",1
"Austronesian-MalayoPolynesian-GreaterBarito-West-South",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-SamoicOutlier-Futunic",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-SamoicOutlier-Futunic",1
"Austronesian-MalayoPolynesian-Philippine-Bashiic-Ivatan",1
"Austronesian-MalayoPolynesian-GreaterBarito-West-South",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-PapuanTip-Peripheral-KilivilaLouisiades-Kilivila",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-Timor-ExtraRamelaic-East-LuangKisar-Kisar",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-SouthBomberai",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-SouthVanuatu-Tanna",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-CentralPacific-EastFijianPolynesian-Polynesian-Nuclear-SamoicOutlier-Ellicean",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-PapuanTip-Peripheral-CentralPapuan-Oumic-Magoric",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-PapuanTip-Nuclear-Maisin",1
"Austronesian-MalayoPolynesian-SouthSulawesi-Makassar",1
"Austronesian-MalayoPolynesian-CentralEastern-CentralMalayoPolynesian-Timor-Ramelaic-Central",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-WesternOceanic-NorthNewGuinea-Schouten-KairiruManam-Manam",1
"Austronesian-MalayoPolynesian-CentralEasternMalayoPolynesian-EasternMalayoPolynesian-Oceanic-CentralEasternOceanic-RemoteOceanic-Micronesian-MicronesianProper-Marshallese",1
